count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
276,50,269,2025/3/21,9744.827968,7854.827969,1742535679,7,5,pos1_4,Left,wel,7,岡林,Left,TOK,8,Top,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114,0.443,0.44,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"2,3",,樋口,荒井慶,Nothing,,,,,,2507970276,ボール,,9742,https://youtu.be/Uvk1aF-dqb8&t=9742,5377,https://youtu.be/1mcGF9E8muE&t=5377,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Yuna, Okabayashi",,"Kosuke, Higuchi","Keito, Arai",,,
277,51,270,2025/3/21,9772.691928,7882.691929,1742535707,7,6,pos1_4,Left,wel,7,岡林,Left,TOK,8,Top,2,2,2,Fastball,InPlay,Undefined,GroundBall,Single,0,2,,127,0.722,0.248,83.48291063,-0.404910429,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"2,3",,樋口,荒井慶,Undefined,,batter1_2,"荒井慶,樋口","8,2","8E,2",2507970277,中安②,,9770,https://youtu.be/Uvk1aF-dqb8&t=9770,5404,https://youtu.be/1mcGF9E8muE&t=5404,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_4,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Yuna, Okabayashi",,"Kosuke, Higuchi","Keito, Arai",,"Keito, Arai;Kosuke, Higuchi",
278,1,271,2025/3/21,9939.314018,8049.314019,1742535874,8,1,pos1_5,Left,wel,8,大山,Right,TOK,8,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,98,0.83,-0.387,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,岡林,Nothing,,,,,,2507970278,ボール,,9937,https://youtu.be/Uvk1aF-dqb8&t=9937,5448,https://youtu.be/1mcGF9E8muE&t=5448,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Hiroto, Oyama",,,"Yuna, Okabayashi",,,
279,2,272,2025/3/21,9949.162462,8059.162463,1742535884,8,2,pos1_5,Left,wel,8,大山,Right,TOK,8,Top,2,1,0,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,113,0.626,0.24,9.444136043,-178.2100894,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,岡林,Undefined,,,,,,2507970279,ファール,,9947,https://youtu.be/Uvk1aF-dqb8&t=9947,5457,https://youtu.be/1mcGF9E8muE&t=5457,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Hiroto, Oyama",,,"Yuna, Okabayashi",,,
280,3,273,2025/3/21,9982.855538,8092.855538,1742535917,8,3,pos1_5,Left,wel,8,大山,Right,TOK,8,Top,2,1,1,Slider,InPlay,Undefined,FlyBall,Out,1,0,,110,0.51,0.044,61.74429573,27.29957221,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,3,,,岡林,Undefined,,,,9,9,2507970280,右飛,,9980,https://youtu.be/Uvk1aF-dqb8&t=9980,5477,https://youtu.be/1mcGF9E8muE&t=5477,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","玉置,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L",,,,,,,,,,,"Hiroto, Oyama",,,"Yuna, Okabayashi",,,
281,1,274,2025/3/21,10137.81676,8247.816763,1742536072,1,1,垣田,Right,TOK,2,batter2,Right,wel,8,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131,0.41,-0.268,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970281,ボール,,10135,https://youtu.be/Uvk1aF-dqb8&t=10135,5591,https://youtu.be/1mcGF9E8muE&t=5591,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
282,2,275,2025/3/21,10156.01522,8266.015223,1742536090,1,2,垣田,Right,TOK,2,batter2,Right,wel,8,Bottom,0,1,0,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,133,0.978,0.1,75.36454624,-24.75947743,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,7,7,2507970282,左直,,10154,https://youtu.be/Uvk1aF-dqb8&t=10154,5609,https://youtu.be/1mcGF9E8muE&t=5609,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
283,3,276,2025/3/21,10181.33266,8291.332662,1742536116,2,1,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130,1.117,-0.04,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970283,ボール,,10179,https://youtu.be/Uvk1aF-dqb8&t=10179,5624,https://youtu.be/1mcGF9E8muE&t=5624,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
284,4,277,2025/3/21,10194.41621,8304.416212,1742536129,2,2,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130,1.143,0.387,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970284,ボール,,10192,https://youtu.be/Uvk1aF-dqb8&t=10192,5637,https://youtu.be/1mcGF9E8muE&t=5637,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
285,5,278,2025/3/21,10213.7168,8323.716802,1742536148,2,3,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130,0.742,-0.232,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970285,見逃し,,10211,https://youtu.be/Uvk1aF-dqb8&t=10211,5656,https://youtu.be/1mcGF9E8muE&t=5656,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
286,6,279,2025/3/21,10229.74973,8339.749732,1742536164,2,4,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,132,0.946,-0.196,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970286,空振り,,10227,https://youtu.be/Uvk1aF-dqb8&t=10227,5672,https://youtu.be/1mcGF9E8muE&t=5672,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
287,7,280,2025/3/21,10247.33499,8357.334989,1742536182,2,5,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132,1.183,-0.136,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970287,ボール,,10245,https://youtu.be/Uvk1aF-dqb8&t=10245,5690,https://youtu.be/1mcGF9E8muE&t=5690,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
288,8,281,2025/3/21,10270.84126,8380.84126,1742536205,2,6,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,3,2,Fastball,FoulBall,Undefined,Popup,Undefined,0,0,,131,0.754,-0.228,21.37167633,116.211378,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970288,ファール,,10268,https://youtu.be/Uvk1aF-dqb8&t=10268,5714,https://youtu.be/1mcGF9E8muE&t=5714,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
289,9,282,2025/3/21,10299.31002,8409.310021,1742536234,2,7,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,3,2,Fastball,FoulBall,Undefined,Popup,Undefined,0,0,,133,1.042,-0.06,21.66083746,119.3577535,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970289,ファール,,10297,https://youtu.be/Uvk1aF-dqb8&t=10297,5729,https://youtu.be/1mcGF9E8muE&t=5729,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
290,10,283,2025/3/21,10327.18461,8437.184608,1742536262,2,8,垣田,Right,TOK,3,batter3,Right,wel,8,Bottom,1,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,132,0.49,-0.353,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970290,四球,,10325,https://youtu.be/Uvk1aF-dqb8&t=10325,5748,https://youtu.be/1mcGF9E8muE&t=5748,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
291,11,284,2025/3/21,10360.26908,8470.269078,1742536295,3,1,垣田,Right,TOK,4,batter4,Right,wel,8,Bottom,1,0,0,Fastball,FoulBall,Undefined,Popup,Undefined,0,0,,131,0.902,0.16,26.39252672,117.9971474,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter3,,,Undefined,,,,,,2507970291,ファール,,10358,https://youtu.be/Uvk1aF-dqb8&t=10358,5761,https://youtu.be/1mcGF9E8muE&t=5761,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
292,,,2025/3/21,10390.17749,8500.177487,1742536325,,,垣田,Right,TOK,4,batter4,Right,wel,8,Bottom,1,0,1,,,,,,0,0,,,,,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter3,,,PickOff,,,,"1,3","1,3",2507970292,牽制,,10388,https://youtu.be/Uvk1aF-dqb8&t=10388,5779,https://youtu.be/1mcGF9E8muE&t=5779,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
293,12,285,2025/3/21,10404.38595,8514.385949,1742536339,3,2,垣田,Right,TOK,4,batter4,Right,wel,8,Bottom,1,0,1,Fastball,InPlay,Undefined,LineDrive,Single,0,0,A2SR1,130,0.646,0.28,59.02211857,-28.99897715,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter3,,,Undefined,,,,7,7,2507970293,左安,,10402,https://youtu.be/Uvk1aF-dqb8&t=10402,5793,https://youtu.be/1mcGF9E8muE&t=5793,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
294,13,286,2025/3/21,10476.51971,8586.519709,1742536411,4,1,垣田,Right,TOK,5,batter5_2,Right,wel,8,Bottom,1,0,0,Fastball,FoulBall,Undefined,Popup,Undefined,0,0,,131,0.722,0.256,34.90935771,94.36157265,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter4,batter3,,Undefined,,,,,,2507970294,ファール,,10474,https://youtu.be/Uvk1aF-dqb8&t=10474,5823,https://youtu.be/1mcGF9E8muE&t=5823,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
295,14,287,2025/3/21,10509.85489,8619.854893,1742536444,4,2,垣田,Right,TOK,5,batter5_2,Right,wel,8,Bottom,1,0,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,131,0.806,-0.1,23.22154172,115.5885131,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter4,batter3,,Undefined,,,,,,2507970295,ファール,,10507,https://youtu.be/Uvk1aF-dqb8&t=10507,5840,https://youtu.be/1mcGF9E8muE&t=5840,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
296,15,288,2025/3/21,10540.81162,8650.811622,1742536475,4,3,垣田,Right,TOK,5,batter5_2,Right,wel,8,Bottom,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130,0.71,0.44,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter4,batter3,,Nothing,,,,,,2507970296,ボール,,10538,https://youtu.be/Uvk1aF-dqb8&t=10538,5854,https://youtu.be/1mcGF9E8muE&t=5854,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
297,16,289,2025/3/21,10593.38122,8703.381219,1742536528,4,4,垣田,Right,TOK,5,batter5_2,Right,wel,8,Bottom,1,1,2,Cutter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,124,1.05,-0.164,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter4,batter3,,Nothing,,,,,,2507970297,見三振,,10591,https://youtu.be/Uvk1aF-dqb8&t=10591,5899,https://youtu.be/1mcGF9E8muE&t=5899,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
298,17,290,2025/3/21,10623.25554,8733.255538,1742536558,5,1,垣田,Right,TOK,6,batter6,Right,wel,8,Bottom,2,0,0,Fastball,InPlay,Undefined,Popup,Out,1,0,,129,0.702,-0.232,39.29066232,20.20361517,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter4,batter3,,Undefined,,,,4,4,2507970298,二飛,,10621,https://youtu.be/Uvk1aF-dqb8&t=10621,5917,https://youtu.be/1mcGF9E8muE&t=5917,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田,"batter1_2,batter2,batter3,batter4,batter5_2,batter6,batter7_2,batter8,batter9","秋元,小村,門田,荒井慶,樋口,佐渡島,岡林,大山,安田","pos1_5,batter9,batter3,batter2,batter7_2,batter8,batter6,batter1_2,batter4","垣田,大山,門田,秋元,佐渡島,小村,荒井慶,岡林,安田","R,R,R,R,R,R,R,L,L,L","L,R,L,R,R,R,L,L,R,L","Seiya, Kakita","Hiroto, Oyama","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai","Yuna, Okabayashi","Ken, Yasuda",,,,,,,,
